iter	RMSE
177	0.1802493608
178	0.1797675862
179	0.1792717196
180	0.1788097591
181	0.1783612429
182	0.1779019755
183	0.177465213
184	0.1769821375
185	0.1765140604
186	0.1760658397
187	0.1756302049
188	0.1751697193
189	0.1747865066
190	0.1744119527
191	0.1740052967
192	0.1736180099
193	0.1732216012
194	0.1728094323
195	0.1724154367
196	0.1720288626
197	0.1716891872
198	0.1712966034
199	0.1709349029
200	0.1705672159
201	0.1702150904
202	0.1697930398
203	0.1694473196
204	0.1689805645
205	0.1686227899
206	0.1682563044
207	0.1678721412
208	0.1675419607
209	0.1671855801
210	0.1668224621
211	0.1664398518
212	0.1661272909
213	0.1657781176
214	0.1653796308
215	0.1650498427
216	0.164729203
217	0.1643622809
218	0.1640338424
219	0.1637441549
220	0.1634168214
221	0.1631288078
222	0.1628116919
223	0.1624822919
224	0.1621082048
225	0.1618361684
226	0.1615111774
227	0.1612374983
228	0.1608943163
229	0.1606359517
230	0.1603526639
231	0.1600815859
232	0.1597948564
233	0.1595424737
234	0.1592571177
235	0.1590009056
236	0.1587424699
237	0.158413667
238	0.1581602083
239	0.1579056492
240	0.1575858034
241	0.1572950109
242	0.1570389279
243	0.1567449387
244	0.156475608
245	0.1561228331
246	0.1558945444
247	0.1556518581
248	0.1553889738
249	0.1551290255
250	0.1549066803
251	0.1546494518
252	0.1544338861
253	0.1541503581
254	0.1539213278
255	0.1536707419
256	0.153363535
257	0.1531119329
258	0.1528564333
259	0.1525432762
260	0.1523519633
261	0.1520919695
262	0.1518782925
263	0.1516367671
264	0.1513849779
265	0.151156417
266	0.1509258398
267	0.1507190606
268	0.1505290084
269	0.1503345884
270	0.1501021563
271	0.1498725808
272	0.1496388392
273	0.1493531548
274	0.1491295669
275	0.1489348107
276	0.1487200888
277	0.1484858005
278	0.1482662549
279	0.1480823851
280	0.1479248408
281	0.1476780878
282	0.1474620085
283	0.1472918581
284	0.1470870741
285	0.1468754335
286	0.1466678376
287	0.146491777
288	0.1462431666
289	0.1460680548
290	0.14587675
291	0.1457010833
292	0.1454824756
293	0.1452718731
294	0.1450851189
295	0.1448944015
296	0.1447490326
297	0.1445809875
298	0.1443730038
299	0.144175996
300	0.1440148724
301	0.1438549275
302	0.1436857312
303	0.1434996281
304	0.1433433815
305	0.1431448583
306	0.1429917836
307	0.1428233324
308	0.1426959471
309	0.1425358715
310	0.1423735362
311	0.1421897426
312	0.1420408526
313	0.1419042617
314	0.1417174213
315	0.141500114
316	0.1413567909
317	0.1411704563
318	0.1410384652
319	0.1409002041
320	0.140745457
321	0.1406228809
322	0.1404360139
323	0.1402414708
324	0.1400926701
325	0.1399525483
326	0.1397556367
327	0.1395974962
328	0.1394196062
329	0.1392235094
330	0.1390641472
331	0.1388670372
332	0.1387203535
333	0.1385807837
334	0.1384074961
335	0.1382569345
336	0.138117568
337	0.1379489865
338	0.1378122223
339	0.137686834
340	0.137556768
341	0.1373759841
342	0.1372157585
343	0.1370617144
344	0.1369428008
345	0.1367747118
346	0.1366071539
347	0.1364674548
348	0.136358399
349	0.1362115404
350	0.1360423491
351	0.1359218461
352	0.1358016883
353	0.1356596277
354	0.1355424042
355	0.1353621905
356	0.1352615459
357	0.1350745272
358	0.1349789156
359	0.1348678171
360	0.1347965352
361	0.1346801733
362	0.1345203534
363	0.1344316217
364	0.134293089
365	0.134164804
366	0.1340293757
367	0.133931406
368	0.1338351887
369	0.1337215744
370	0.133619222
371	0.133516726
372	0.1334017814
373	0.1333205638
374	0.1332197251
375	0.1330760001
376	0.1329624404
377	0.1328459234
378	0.1327481575
379	0.1325944839
380	0.132477579
381	0.132375002
382	0.1322801278
383	0.1321825861
384	0.1320730294
385	0.1320269607
386	0.1319073861
387	0.1317370852
388	0.1316351279
389	0.1315202695
390	0.1314153762
391	0.1313174478
392	0.1311813517
393	0.1310919635
394	0.1309844276
395	0.1308910259
396	0.1308024857
397	0.1306969794
398	0.1306094534
399	0.1305047023
400	0.1304066201
401	0.1303202721
402	0.1302014373
403	0.1300968544
404	0.1300021364
405	0.1298849628
406	0.1297557488
407	0.1296736202
408	0.1295645881
409	0.1294612034
410	0.1293683881
411	0.1292532989
412	0.129142871
413	0.1290572527
414	0.1289816001
415	0.1288760938
416	0.1287716567
417	0.1286280562
418	0.1285350105
419	0.1284320167
420	0.1283583492
421	0.1282832749
422	0.1281690148
423	0.1280887
424	0.1279900416
425	0.1279097824
426	0.1278424987
427	0.1277237345
428	0.1276275259
429	0.127520494
430	0.1274181903
431	0.127293543
432	0.1272100427
433	0.1270953909
434	0.1270089729
435	0.1269303662
436	0.1268219305
437	0.1267171282
438	0.1266399348
439	0.1265513801
440	0.1264869863
441	0.1264001577
442	0.1262947895
443	0.1262139985
444	0.1261560712
445	0.1260795499
446	0.1259851026
447	0.1259185079
448	0.1258193463
449	0.1257016522
450	0.1256203681
451	0.125522276
452	0.1254341499
453	0.1253617322
454	0.1252899232
455	0.1251813716
456	0.1251214512
457	0.1250611201
458	0.1249914513
459	0.1249155145
460	0.1248377292
461	0.1247783388
462	0.1246817624
463	0.1246112387
464	0.1245341628
465	0.1244699155
466	0.1243687733
467	0.1243131654
468	0.1242375844
469	0.1241464818
470	0.1240659815
471	0.1239870453
472	0.1238976256
473	0.1238195596
474	0.1237797062
475	0.1236952342
476	0.1236063292
477	0.1235272438
478	0.1234510153
479	0.1233563604
480	0.123297061
481	0.1232165224
482	0.1231266153
483	0.123062418
484	0.1229752543
485	0.1229279381
486	0.1228610722
487	0.1228028514
488	0.1227304033
489	0.1226686697
490	0.1226018017
491	0.1225378438
492	0.1224618662
493	0.1223866549
494	0.1223130852
495	0.1222782605
496	0.1222226558
497	0.1221450946
498	0.1220718024
499	0.1220227854
500	0.1219726254
501	0.1218957895
502	0.1218276447
503	0.1217967066
504	0.1217234319
505	0.1216358001
506	0.1215561566
507	0.1214702334
508	0.121374584
509	0.1212976322
510	0.1212387175
511	0.121203784
512	0.1211340231
513	0.1210353353
514	0.1209878081
515	0.1209283781
516	0.1208836231
517	0.1208307495
518	0.1207755534
519	0.120719427
520	0.1206356474
521	0.1205372385
522	0.1204544625
523	0.1203709936
524	0.1202956211
525	0.1202267831
526	0.1201535825
527	0.120105667
528	0.1200322208
529	0.1199667476
530	0.1199446185
531	0.1199001589
532	0.119834257
533	0.1197886223
534	0.1197465913
535	0.1196972317
536	0.1196649446
537	0.1196315454
538	0.1195746879
539	0.1195027426
540	0.1194231222
541	0.1193420402
542	0.119306732
543	0.1192375585
544	0.1191667168
545	0.119089175
546	0.1190169653
547	0.1189793351
548	0.1189292442
549	0.1188692375
550	0.1188174235
551	0.1187671944
552	0.1187163124
553	0.1186554236
554	0.1185921337
555	0.1185380541
556	0.1184662765
557	0.118407371
558	0.1183499948
559	0.1183283655
560	0.1182663639
561	0.1182114685
562	0.1181363753
563	0.1180809644
564	0.1180106879
565	0.1179604368
566	0.1179252736
567	0.1178622767
568	0.1178275559
569	0.1177631813
570	0.1177535149
571	0.1177107855
572	0.117626088
573	0.1175688268
574	0.1175018923
575	0.1174681721
576	0.1174209007
577	0.1173833313
578	0.1173156181
579	0.1172755604
580	0.117213264
581	0.1171549191
582	0.1171101535
583	0.1170572109
584	0.1170068572
585	0.1169557507
586	0.1169069087
587	0.1168937084
588	0.1168331486
589	0.116772246
590	0.1167320872
591	0.116687351
592	0.1166451701
593	0.1165937949
594	0.1165470954
595	0.116520017
596	0.1164473434
597	0.11639096
598	0.1163440278
599	0.1162914557
600	0.1162647467
601	0.1162408742
602	0.1161614552
603	0.116091324
604	0.1160392767
605	0.1159762208
606	0.1159193873
607	0.1158590655
608	0.1157993009
609	0.1157606755
610	0.1157020502
611	0.1156901113
612	0.1156334609
613	0.1155699838
614	0.1154929394
615	0.1154527973
616	0.1154192929
617	0.1153836193
618	0.1153123227
619	0.1152500717
620	0.1151926669
621	0.1151558839
622	0.115141793
623	0.1150829738
624	0.1150319373
625	0.1150192724
626	0.1149368104
627	0.1148672892
628	0.1148212721
629	0.1148034631
630	0.1147525042
631	0.1147303258
632	0.114680889
633	0.1146217125
634	0.1145772018
635	0.1145251837
636	0.1144693505
637	0.1144081181
638	0.1143775715
639	0.1143113813
640	0.1142634953
641	0.1142076616
642	0.1141690996
643	0.1141214366
644	0.1140854168
645	0.1140532058
646	0.11401295
647	0.1139927004
648	0.113926862
649	0.113889942
650	0.11382176
651	0.1137791184
652	0.113743328
653	0.1136835213
654	0.1136467944
655	0.1136342111
656	0.1135877769
657	0.1135443577
658	0.1135087252
659	0.1134843888
660	0.1134250826
661	0.1133576653
662	0.1133322223
663	0.1132759972
664	0.1132433027
665	0.1131813411
666	0.1131311902
667	0.1131027539
668	0.1130493988
669	0.1130063247
670	0.112951797
671	0.1129120171
672	0.1128860073
673	0.1128423349
674	0.1128042017
675	0.1127949276
676	0.1127639556
677	0.1127413188
678	0.1126902322
679	0.1126229345
680	0.1126070214
681	0.1125625725
682	0.1125455468
683	0.1125011385
684	0.1124569039
685	0.1124204448
686	0.1123621466
687	0.1123156793
688	0.1122797435
689	0.1122738737
690	0.1122309306
691	0.1121890068
692	0.1121657754
693	0.1121216338
694	0.11207492
695	0.1120206143
696	0.111975669
697	0.1119585115
698	0.1119075375
699	0.1118580115
700	0.1118188636
701	0.1117733564
702	0.1117514531
703	0.1116788337
704	0.1116298587
705	0.1115847454
706	0.1115352452
707	0.1115031979
708	0.1114551412
709	0.1114148307
710	0.1113772362
711	0.1113129726
712	0.1112513074
713	0.1112071084
714	0.1111671052
715	0.1111128715
716	0.1110758838
717	0.1110292852
718	0.1109915196
719	0.1109412556
720	0.1108747713
721	0.1108487149
722	0.1108229581
723	0.1107985863
724	0.1107531451
725	0.1107035076
726	0.110689246
727	0.1106370892
728	0.1105991421
729	0.1105391972
730	0.1105024812
731	0.1104530798
732	0.1103665421
733	0.1103295426
734	0.110298082
735	0.1102748171
736	0.1102284992
737	0.1101753514
738	0.1101335287
739	0.1101037325
740	0.1100449107
741	0.1099952729
742	0.1099815048
743	0.1099693219
744	0.1099092803
745	0.1098681517
746	0.10980314
747	0.109755756
748	0.109703477
749	0.1096755124
750	0.1096391975
751	0.1096323105
752	0.109614888
753	0.1095697249
754	0.1095300391
755	0.10949317
756	0.1094423223
757	0.1093928393
758	0.1093394995
759	0.1093027455
760	0.1092570769
761	0.1092156404
762	0.1091629742
763	0.1091114494
764	0.109059668
765	0.1090368526
766	0.1089807684
767	0.1089304328
768	0.1088829609
769	0.1088394169
770	0.1088238838
771	0.1087734184
772	0.1087322971
773	0.1087267296
774	0.1086866643
775	0.1086564109
776	0.1086122477
777	0.108568983
778	0.1085282989
779	0.1084789477
780	0.108434303
781	0.1083851319
782	0.1083418428
783	0.1082852083
784	0.1082466125
785	0.1081945254
786	0.1081690284
787	0.1081276457
788	0.1080781481
789	0.1080599881
790	0.1080271044
791	0.1079709286
792	0.1079284146
793	0.1078981913
794	0.107884707
795	0.1078445512
796	0.1077989476
797	0.1077438551
798	0.1076977351
799	0.1076569547
800	0.1075931118
801	0.1075566288
802	0.1075142892
803	0.1074701365
804	0.1074403391
805	0.1073884709
806	0.1073567427
807	0.1073144552
808	0.1073033878
809	0.1072766494
810	0.1072437013
811	0.1072086111
812	0.1071869476
813	0.1071528173
814	0.1071166306
815	0.1070924709
816	0.107042959
817	0.1070060301
818	0.1069533153
819	0.1069128233
820	0.1069038625
821	0.1068635455
822	0.1068432513
823	0.1067793256
824	0.1067618906
825	0.1067149539
826	0.1066762779
827	0.106622109
828	0.1065726661
829	0.1065207746
830	0.1064691656
831	0.1064173064
832	0.1063704973
833	0.1063145227
834	0.1062725291
835	0.1062308877
836	0.1061961504
837	0.1061841142
838	0.1061526101
839	0.1061049363
840	0.1060716983
841	0.1060333872
842	0.1059874418
843	0.1059402813
844	0.1059002784
845	0.1058447121
846	0.1057990502
847	0.1057734034
848	0.1057235434
849	0.1056557149
850	0.1056345725
851	0.1055735807
852	0.1055206327
853	0.1054822369
854	0.1054134548
855	0.1053697846
856	0.1053274328
857	0.1052534044
858	0.105240422
859	0.1052076692
860	0.1051819486
861	0.105155354
862	0.1051137741
863	0.1050671895
864	0.1050155915
865	0.1049778546
866	0.1049426588
867	0.1048750942
868	0.1048417163
869	0.1048149948
870	0.1047632276
871	0.1047493409
872	0.1046964942
873	0.10464227
874	0.1046266956
875	0.1045991995
876	0.1045391451
877	0.104490244
878	0.1044540879
879	0.1044372763
880	0.1043989239
881	0.1043627288
882	0.1043341066
883	0.1042859787
884	0.104258414
885	0.1042182269
886	0.1041638585
887	0.1041393681
888	0.1040707764
889	0.1040206957
890	0.1039995665
891	0.1039497127
892	0.1039173208
893	0.1038781283
894	0.1038411918
895	0.1037988987
896	0.1037306088
897	0.1036780168
898	0.1036329183
899	0.1036089691
900	0.1035851675
901	0.1035289514
902	0.103493938
903	0.1034325542
904	0.1034020239
905	0.1033452498
906	0.1033028581
907	0.1032699994
908	0.1032171934
909	0.1031830876
910	0.103151573
911	0.1031270668
912	0.1030678078
913	0.1030211967
914	0.1029846022
915	0.1029443435
916	0.102888173
917	0.1028703162
918	0.1028294699
919	0.1027915706
920	0.102720665
921	0.1026513903
922	0.1026145118
923	0.1025991962
924	0.1025561848
925	0.1025116806
926	0.1025028889
927	0.1024594253
928	0.1023909088
929	0.1023451935
930	0.1022891374
931	0.102218918
932	0.1021855608
933	0.1021680196
934	0.1021366945
935	0.1021092375
936	0.1020986732
937	0.1020617242
938	0.1020412084
939	0.1019999431
940	0.1019518282
941	0.1018984428
942	0.1018258857
943	0.101793237
944	0.1017747597
945	0.1017322547
946	0.1017030424
947	0.1016412471
948	0.1016027281
949	0.1015649804
950	0.1014992854
951	0.101449282
952	0.101418467
953	0.1013970196
954	0.1013456957
955	0.1013039966
956	0.1012835951
957	0.1012717219
958	0.1012466467
959	0.1011876752
960	0.1011578798
961	0.1011163694
962	0.1010709678
963	0.1010409613
964	0.1009735217
965	0.1009359222
966	0.100885049
967	0.1008342773
968	0.1008205676
969	0.10078012
970	0.100738629
971	0.1007306299
972	0.1006932574
973	0.1006603603
974	0.1005939804
975	0.1005257683
976	0.1004953848
977	0.1004842179
978	0.1004230388
979	0.1004106342
980	0.1003790581
981	0.1003543496
982	0.1003417104
983	0.1003000889
984	0.1002643563
985	0.1002335418
986	0.1001990003
987	0.1001328191
988	0.100120951
989	0.100091515
990	0.1000395835
991	0.1000196753
992	0.1000016201
993	0.09997509125
994	0.09992309569
995	0.09986083304
996	0.09981665444
997	0.09978486296
998	0.09975251037
999	0.09971701338
1000	0.09965682738
1001	0.09959103701
1002	0.09953957195
1003	0.09948716469
1004	0.09945810763
1005	0.09940359068
1006	0.09934122347
1007	0.09931962458
1008	0.09926911407
1009	0.09923701675
1010	0.09919448488
1011	0.09917429745
1012	0.0991558064
1013	0.09911611121
1014	0.09905410473
1015	0.09899705608
1016	0.09894845278
1017	0.09891864191
1018	0.09888917741
1019	0.09885319275
1020	0.0988220432
1021	0.09880852831
1022	0.09879681214
1023	0.09875881982
1024	0.09872561427
1025	0.09870442925
1026	0.09864952683
1027	0.09859776381
1028	0.09856659085
1029	0.098535076
1030	0.09852007276
1031	0.09846881264
1032	0.09841269969
1033	0.09837298337
1034	0.098316983
1035	0.09825376138
1036	0.09820542332
1037	0.09814212269
1038	0.09808542054
1039	0.09807070583
1040	0.09804064357
1041	0.09798436342
1042	0.09793141007
1043	0.09787787928
1044	0.09783483094
1045	0.09778065276
1046	0.09775603741
1047	0.09769503325
1048	0.09764467797
1049	0.09761047707
1050	0.09757806368
1051	0.09750941948
1052	0.09747437114
1053	0.0974311357
1054	0.09739525435
1055	0.09735412838
1056	0.09731370761
1057	0.09727474957
1058	0.09723257365
1059	0.09720379904
1060	0.09715408027
1061	0.09711768266
1062	0.09707626769
1063	0.09704228491
1064	0.09700803831
1065	0.09698701229
1066	0.09696402118
1067	0.09694096286
1068	0.09691414586
1069	0.09687097686
1070	0.09684723421
1071	0.09679556299
1072	0.09672760693
1073	0.09669649588
1074	0.09664989469
1075	0.09660464877
1076	0.09658635776
1077	0.09655911202
1078	0.09651721113
1079	0.09650140993
1080	0.0964593069
1081	0.0964151515
1082	0.09636569406
1083	0.09630516972
1084	0.09626796608
1085	0.09622072782
1086	0.09615694063
1087	0.0961155358
1088	0.09609422589
1089	0.09608315147
1090	0.09603027505
1091	0.09602037944
1092	0.09597832008
1093	0.09593404008
1094	0.09589666031
1095	0.09585382163
1096	0.09582419376
1097	0.09576851342
1098	0.09573298517
1099	0.0956986215
1100	0.09568774051
1101	0.09564291005
1102	0.09559536481
1103	0.09555708075
1104	0.09549364364
1105	0.09545043473
1106	0.09541719945
1107	0.09539144876
1108	0.09538123595
1109	0.09533418214
1110	0.09529477064
1111	0.09523688989
1112	0.09518576175
1113	0.09514676887
1114	0.09511939082
1115	0.09508144885
1116	0.09503422019
1117	0.09499200279
1118	0.09498015529
1119	0.09493575723
1120	0.09490705072
1121	0.09488985214
1122	0.09484124252
1123	0.09479926104
1124	0.09476206114
1125	0.0947366459
1126	0.09470665364
1127	0.09466116807
1128	0.09461694087
1129	0.09457823726
1130	0.09452760124
1131	0.09447741696
1132	0.09442514224
1133	0.09436137762
1134	0.09432056057
1135	0.09429589508
1136	0.09426079931
1137	0.09421249986
1138	0.09417672228
1139	0.09414698135
1140	0.09412298143
1141	0.0940752339
1142	0.0940479941
1143	0.09402378931
1144	0.0939760598
1145	0.09396199942
1146	0.0939199448
1147	0.09388176664
1148	0.0938389252
1149	0.09381303065
1150	0.09377769517
1151	0.09374625753
1152	0.09370143757
1153	0.09365639081
1154	0.09361048421
1155	0.09356361866
1156	0.09351442703
1157	0.09346682726
1158	0.0934378573
1159	0.09339543074
1160	0.09336852999
1161	0.09332726362
1162	0.09330996956
1163	0.09328952126
1164	0.0932796473
1165	0.09326335077
1166	0.09324171252
1167	0.0932123909
1168	0.09318382951
1169	0.09315562513
1170	0.09312315705
1171	0.09308093027
1172	0.09303558524
1173	0.09302694652
1174	0.09298815813
1175	0.0929590035
1176	0.09294850677
1177	0.09291719123
1178	0.09286935847
1179	0.09282303484
1180	0.09279206333
1181	0.09274974621
1182	0.09272154929
1183	0.09266158915
1184	0.09264931872
1185	0.09260635449
1186	0.092563008
1187	0.09251370214
1188	0.09247280004
1189	0.09243268965
1190	0.09240857961
1191	0.0923664581
1192	0.09231359787
1193	0.09228276629
1194	0.09225478893
1195	0.09221978579
1196	0.09219410289
1197	0.09216382562
1198	0.09211203623
1199	0.09206417118
1200	0.09202475053
1201	0.09198784529
1202	0.09195920467
1203	0.09192602353
1204	0.09188781938
1205	0.09185697938
1206	0.09181485128
1207	0.09178909735
1208	0.09175084463
1209	0.09170573327
1210	0.09165993612
1211	0.09161816319
1212	0.09159192162
1213	0.09155272045
1214	0.09151391441
1215	0.09144340146
1216	0.09141698398
1217	0.09137814001
1218	0.09134183623
1219	0.09131523579
1220	0.09128395026
1221	0.09125209759
1222	0.09121129131
1223	0.09117292619
1224	0.09113416557
1225	0.09110560555
1226	0.09105897291
1227	0.09101905928
1228	0.09098434589
1229	0.09094887945
1230	0.09094074798
1231	0.09092610316
1232	0.09090055039
1233	0.09086311906
1234	0.09084670294
1235	0.09080063759
1236	0.09077558584
1237	0.09073869127
1238	0.09070192869
1239	0.0906606571
1240	0.09062535855
1241	0.09061079199
1242	0.09057991801
1243	0.09054611648
1244	0.09049224423
1245	0.09046370177
1246	0.0904323369
1247	0.09041596613
1248	0.09037774063
1249	0.09032531143
1250	0.09030308679
1251	0.09025482154
1252	0.09020060633
1253	0.0901694768
1254	0.090127769
1255	0.09010110704
1256	0.09008022386
1257	0.09005999148
1258	0.09002847981
1259	0.09000242089
1260	0.08996288959
1261	0.08992944088
1262	0.08989044911
1263	0.08986322989
1264	0.08983396817
1265	0.08980924747
1266	0.08979131242
1267	0.08975256291
1268	0.08970579987
1269	0.08966478086
1270	0.08962891286
1271	0.08958427695
1272	0.0895452595
1273	0.08953411619
1274	0.08952637477
1275	0.08950938557
1276	0.08946508513
1277	0.08943724283
1278	0.08940409943
1279	0.08936704799
1280	0.08932885604
1281	0.08929680666
1282	0.08926168542
1283	0.08925476376
1284	0.089218917
1285	0.08919927063
1286	0.08918493902
1287	0.08917134831
1288	0.08913824948
1289	0.08909765297
1290	0.08907359671
1291	0.08906605322
1292	0.08905739801
1293	0.08901746195
1294	0.08899517145
1295	0.08896970608
1296	0.08896115814
1297	0.0889200682
1298	0.08890412109
1299	0.08886723855
1300	0.08882688751
1301	0.08881847507
1302	0.08878015812
1303	0.08875896243
1304	0.0887348122
1305	0.08868294628
1306	0.08865913675
1307	0.08862875807
1308	0.08858739073
1309	0.08855867808
1310	0.08852070951
1311	0.08851396845
1312	0.08847125443
1313	0.0884350483
1314	0.08842012922
1315	0.08840171845
1316	0.08835941052
1317	0.08832310731
1318	0.08827646378
1319	0.08823662312
1320	0.08822112513
1321	0.08818407939
1322	0.08814233136
1323	0.08810087825
1324	0.08807669852
1325	0.08804549296
1326	0.08802328129
1327	0.08798349664
1328	0.08795323509
1329	0.0879146534
1330	0.08788978109
1331	0.08783927003
1332	0.08779928742
1333	0.08776240738
1334	0.08774169802
1335	0.08769784052
1336	0.08768350967
1337	0.08764649768
1338	0.0876301832
1339	0.08758344206
1340	0.08754088949
1341	0.08750427587
1342	0.08746645214
1343	0.08742603858
1344	0.08739746481
1345	0.08735696212
1346	0.08733250315
1347	0.08728060981
1348	0.0872565582
1349	0.08724523057
1350	0.08721612147
1351	0.08718819917
1352	0.08715238919
1353	0.08710654708
1354	0.08708263474
1355	0.08705045714
1356	0.0870050184
1357	0.08697260663
1358	0.0869311176
1359	0.08691346834
1360	0.08686733402
1361	0.08683069443
1362	0.08679648633
1363	0.08675458743
1364	0.08673288047
1365	0.08671595471
1366	0.08668511388
1367	0.08666160273
1368	0.08662600206
1369	0.08660121028
1370	0.0865658411
1371	0.08653002055
1372	0.08649185039
1373	0.08644982623
1374	0.0863964951
1375	0.08638970421
1376	0.08638220055
1377	0.08636135784
1378	0.08632248493
1379	0.08629374928
1380	0.08627015799
1381	0.08623982793
1382	0.08622463067
1383	0.08618161812
1384	0.086146601
1385	0.08612126659
1386	0.08610250187
1387	0.08606378977
1388	0.08602558341
1389	0.08598804795
1390	0.08596766608
1391	0.08592816064
1392	0.08589238147
1393	0.08585070135
1394	0.08580871474
1395	0.08578586204
1396	0.08575302721
1397	0.08573236938
1398	0.08571929147
1399	0.08571282886
1400	0.08567815649
1401	0.08565412773
1402	0.08561051046
1403	0.08558525595
1404	0.08556028999
1405	0.08555389921
1406	0.08554019314
1407	0.08549977095
1408	0.08546133896
1409	0.08543035956
1410	0.08539881757
1411	0.08538968076
1412	0.08537103124
1413	0.08535477513
1414	0.0853178146
1415	0.08526899
1416	0.08524753709
1417	0.08523406346
1418	0.085202335
1419	0.08517486633
1420	0.08514134809
1421	0.08510978302
1422	0.08508904035
1423	0.08505619192
1424	0.08500124688
1425	0.08496990036
1426	0.08494879561
1427	0.08492868229
1428	0.08491006304
1429	0.08486916683
1430	0.08484146893
1431	0.0848105845
1432	0.08478613966
1433	0.08477198285
1434	0.08474987363
1435	0.08473292837
1436	0.08470541178
1437	0.08469925678
1438	0.08467503395
1439	0.0846354106
1440	0.08462922858
1441	0.08460267315
1442	0.08455737534
1443	0.08450832873
1444	0.08447617972
1445	0.08444490955
1446	0.08441613022
1447	0.08440933721
1448	0.08438964862
1449	0.08435611337
1450	0.08430360696
1451	0.08426462745
1452	0.08425323959
1453	0.08424723161
1454	0.08423325756
1455	0.08420925661
1456	0.08418599447
1457	0.0841658114
1458	0.08414931586
1459	0.08411550675
1460	0.08409189387
1461	0.08405788964
1462	0.0840264459
1463	0.08397716819
1464	0.08395177021
1465	0.0839331236
1466	0.08391296259
1467	0.08388500243
1468	0.08385268683
1469	0.08383713501
1470	0.08380424873
1471	0.08377977361
1472	0.08374269238
1473	0.08372497651
1474	0.08369415872
1475	0.08366684039
1476	0.08363509904
1477	0.08360235596
1478	0.08355427169
1479	0.0835237139
1480	0.08349607502
1481	0.0834633989
1482	0.083430792
1483	0.08339896085
1484	0.08335994332
1485	0.08331795705
1486	0.08329011741
1487	0.08325160171
1488	0.08323629885
1489	0.08322091693
1490	0.08318448178
1491	0.08314864209
1492	0.08312399029
1493	0.08310224662
1494	0.08308919601
1495	0.08307071573
1496	0.08306601631
1497	0.08303480563
1498	0.08300672539
1499	0.08299158883
1500	0.08297568108
1501	0.08294350924
1502	0.08293079853
1503	0.08292153882
1504	0.08290058523
1505	0.08286690523
1506	0.08283554569
1507	0.08282242253
1508	0.08279041056
1509	0.08276582897
